Date	Location	Team	OppTeam	TeamId	GameId	PercentBet_ML	Open_Line_ML	Pinnacle_ML	5dimes_ML	Heritage_ML	Bovada_ML	Betonline_ML	Average_Line_ML	Best_Line_ML	Worst_Line_ML	PercentBet_Spread	Open_Line_Spread	Open_Odds_Spread	Pinnacle_Line_Spread	Pinnacle_Odds_Spread	5dimes_Line_Spread	5dimes_Odds_Spread	Heritage_Line_Spread	Heritage_Odds_Spread	Bovada_Line_Spread	Bovada_Odds_Spread	Betonline_Line_Spread	Betonline_Odds_Spread	Average_Line_Spread	Average_Odds_Spread	Best_Line_Spread	Worst_Line_Spread	Best_Odds_Spread	Worst_Odds_Spread	PercentBet_OU	Open_Line_OU	Open_Odds_OU	Pinnacle_Line_OU	Pinnacle_Odds_OU	5dimes_Line_OU	5dimes_Odds_OU	Heritage_Line_OU	Heritage_Odds_OU	Bovada_Line_OU	Bovada_Odds_OU	Betonline_Line_OU	Betonline_Odds_OU	Average_Line_OU	Average_Odds_OU	Best_Line_OU	Worst_Line_OU	Best_Odds_OU	Worst_Odds_OU	Pts	Spread	Result	Total
1/24/19	home	Washington	Golden State	1610612764	21800716	39.2	358	380	390	400	375	420	393	420	375	37	9	-110	9	-100	9	-105	9.5	-105	10.5	-115	9.5	-110	9.42	-107.5	10.5	9	-100	-115	41.9	234.5	-110	234.5	-105	234.5	-105	235	-105	235	-105	234.5	-110	234.67	-106.67	235	234.5	-105	-110	118	-8	L	244
1/24/19	away	New Orleans	Oklahoma City	1610612740	21800717	60.2	639	935	1000	925	750	975	917	1000	750	47.3			14	-100	14	-105	14	-105	14	-110	14	-103	14	-104.6	14	14	-100	-110	36.8	237	-110	231.5	-105	231	-107	230.5	-105	230	-115	231	-115	231.83	-109.5	237	230	-105	-115	116	-6	L	238
1/24/19	home	Oklahoma City	New Orleans	1610612760	21800717	39.8	-950	-1285	-1200	-1325	-1400	-1500	-1342	-1200	-1500	52.7			-14	-110	-14	-105	-14	-105	-14	-110	-14	-117	-14	-109.4	-14	-14	-105	-117	63.2	237	-110	231.5	-105	231	-103	230.5	-105	230	-105	231	-105	231.83	-105.5	237	230	-103	-110	122	6	W	238
1/24/19	away	Portland	Phoenix	1610612757	21800718	52	-310	-374	-385	-430	-450	-430	-413.8	-374	-450	60.7	-7.5	-110	-8.5	-111	-9	-102	-8.5	-105	-9.5	-110	-8.5	-116	-8.58	-109	-7.5	-9.5	-102	-116	43.8	220.5	-110	221	-105	220.5	-102	221.5	-105	221	-105	221	-110	220.92	-106.17	221.5	220.5	-102	-110	120	14	W	226
1/24/19	home	Phoenix	Portland	1610612756	21800718	48	252	325	345	340	325	360	339	360	325	39.3	7.5	-110	8.5	-101	9	-108	8.5	-105	9.5	-110	8.5	-104	8.58	-106.33	9.5	7.5	-101	-110	56.2	220.5	-110	221	-105	220.5	-108	221.5	-105	221	-115	221	-110	220.92	-108.83	221.5	220.5	-105	-115	106	-14	L	226
1/24/19	away	Minnesota	L.A. Lakers	1610612750	21800719	48.1	-120	108	135	115	115	110	116.6	135	108	48.6	-1.5	-110	2	-110	2.5	-110	1	-115	2.5	-105	2	-110	1.42	-110	2.5	-1.5	-105	-115	47.4	229	-110	231	-104	231	-105	231	-105	231	-110	231	-110	230.67	-107.33	231	229	-104	-110	120	15	W	225
1/24/19	home	L.A. Lakers	Minnesota	1610612747	21800719	51.9	100	-119	-165	-135	-135	-130	-136.8	-119	-165	51.4	1.5	-110	-2	-100	-2.5	-100	-1	-125	-2.5	-115	-2	-110	-1.42	-110	1.5	-2.5	-100	-125	52.6	229	-110	231	-106	231	-105	231	-105	231	-110	231	-110	230.67	-107.67	231	229	-105	-110	105	-15	L	225
1/25/19	away	Washington	Orlando	1610612764	21800720	53.2	151	141	145	140	140	138	140.8	145	138	45.3	4	-110	3	-102	3.5	-103	3.5	-105	3.5	-110	3	-102	3.42	-105.33	4	3	-102	-110	56.3	217.5	-110	217.5	-104	217.5	-107	217.5	-105	218	-110	217.5	-107	217.58	-107.17	218	217.5	-104	-110	95	4	W	186
1/25/19	home	Orlando	Washington	1610612753	21800720	46.8	-175	-156	-155	-160	-160	-158	-157.8	-155	-160	54.7	-4	-110	-3	-113	-3.5	-107	-3.5	-105	-3.5	-110	-3	-118	-3.42	-110.5	-3	-4	-105	-118	43.7	217.5	-110	217.5	-106	217.5	-103	217.5	-105	218	-110	217.5	-113	217.58	-107.83	218	217.5	-103	-113	91	-4	L	186
1/25/19	away	New York	Brooklyn	1610612752	21800721	51.5	462	344	355	355	325	335	342.8	355	325	49.6	9.5	-110	8.5	-106	8.5	-103	8.5	-105	8.5	-110	8.5	-111	8.67	-107.5	9.5	8.5	-103	-111	58.5	224	-110	221	-104	221	-107	221	-105	221	-115	221	-107	221.5	-108	224	221	-104	-115	99	-10	L	208
1/25/19	home	Brooklyn	New York	1610612751	21800721	48.5	-625	-398	-400	-445	-450	-405	-419.6	-398	-450	50.4	-9.5	-110	-8.5	-104	-8.5	-107	-8.5	-105	-8.5	-110	-8.5	-109	-8.67	-107.5	-8.5	-9.5	-104	-110	41.5	224	-110	221	-106	221	-103	221	-105	221	-105	221	-113	221.5	-107	224	221	-103	-113	109	10	W	208
1/25/19	away	Miami	Cleveland	1610612748	21800722	49.6	-450	-385	-385	-425	-420	-400	-403	-385	-425	63.8			-8.5	-106	-8.5	-107	-8.5	-105	-9	-110	-9	-108	-8.7	-107.2	-8.5	-9	-105	-110	49.1	210	-110	207.5	-108	207.5	-105	207.5	-105	208	-105	208	-111	208.08	-107.33	210	207.5	-105	-111	100	6	W	194
1/25/19	home	Cleveland	Miami	1610612739	21800722	50.4	351	334	345	335	310	330	330.8	345	310	36.2			8.5	-104	8.5	-103	8.5	-105	9	-110	9	-112	8.7	-106.8	9	8.5	-103	-112	50.9	210	-110	207.5	-102	207.5	-105	207.5	-105	208	-115	208	-109	208.08	-107.67	210	207.5	-102	-115	94	-6	L	194
1/25/19	away	L.A. Clippers	Chicago	1610612746	21800723	56.7	-235	-191	-190	-195	-220	-205	-200.2	-190	-220	60.5	-5	-110	-4.5	-109	-4.5	-105	-4.5	-105	-5.5	-105	-4.5	-115	-4.75	-108.17	-4.5	-5.5	-105	-115	44.2	220.5	-110	223	-103	223	-105	223	-105	222	-115	223	-112	222.42	-108.33	223	220.5	-103	-115	106	5	W	207
1/25/19	home	Chicago	L.A. Clippers	1610612741	21800723	43.3	195	172	175	170	180	175	174.4	180	170	39.5	5	-110	4.5	-101	4.5	-105	4.5	-105	5.5	-115	4.5	-105	4.75	-106.83	5.5	4.5	-101	-115	55.8	220.5	-110	223	-107	223	-105	223	-105	222	-105	223	-108	222.42	-106.67	223	220.5	-105	-110	101	-5	L	207
1/25/19	away	Toronto	Houston	1610612761	21800724	50.9	-120	-156	-150	-170	-160	-163	-159.8	-150	-170	53.6	-1	-104	-3.5	-103	-3.5	-105	-3.5	-105	-4	-105	-3.5	-112	-3.17	-105.67	-1	-4	-103	-112	63.6	228	-110	228	-104	228	-105	228.5	-105	229	-110	228	-112	228.25	-107.67	229	228	-104	-112	119	-2	L	240
1/25/19	home	Houston	Toronto	1610612745	21800724	49.1	100	141	140	150	140	143	142.8	150	140	46.4	1	-116	3.5	-107	3.5	-105	3.5	-105	4	-115	3.5	-108	3.17	-109.33	4	1	-105	-116	36.4	228	-110	228	-106	228	-105	228.5	-105	229	-110	228	-108	228.25	-107.33	229	228	-105	-110	121	2	W	240
1/25/19	away	Sacramento	Memphis	1610612758	21800725	52.3	-110	122	120	115	115	110	116.4	122	110	55.4	0	-110	2	-102	2.5	-107	2	-105	2	-115	2	-109	1.75	-108	2.5	0	-102	-115	54.5	213.5	-110	214	-104	214	-107	215	-105	214	-115	214	-107	214.08	-108	215	213.5	-104	-115	99	3	W	195
1/25/19	home	Memphis	Sacramento	1610612763	21800725	47.7	-110	-135	-130	-135	-135	-130	-133	-130	-135	44.6	0	-110	-2	-113	-2.5	-103	-2	-105	-2	-105	-2	-111	-1.75	-107.83	0	-2.5	-103	-113	45.5	213.5	-110	214	-106	214	-103	215	-105	214	-105	214	-113	214.08	-107	215	213.5	-103	-113	96	-3	L	195
1/25/19	away	Detroit	Dallas	1610612765	21800726	47.8	166	164	175	175	170	161	169	175	161	44.3	5	-110	4.5	-105	5	-109	5	-105	5	-105	4.5	-108	4.83	-107	5	4.5	-105	-110	49	209	-110	207	-106	207	-105	206	-105	207	-115	207	-108	207.17	-108.17	209	206	-105	-115	101	-5	L	207
1/25/19	home	Dallas	Detroit	1610612742	21800726	52.2	-195	-182	-190	-205	-200	-181	-191.6	-181	-205	55.7	-5	-110	-4.5	-105	-5	-101	-5	-105	-5	-115	-4.5	-112	-4.83	-108	-4.5	-5	-101	-115	51	209	-110	207	-104	207	-105	206	-105	207	-105	207	-112	207.17	-106.83	209	206	-104	-112	106	5	W	207
1/25/19	away	Charlotte	Milwaukee	1610612766	21800727	44.4	614	592	575	580	550	675	594.4	675	550	41.1	11	-110	11	-103	11	-105	11	-105	11.5	-115	11	-106	11.08	-107.33	11.5	11	-103	-115	56.1	228.5	-110	229.5	-106	229.5	-105	230	-105	230	-115	229.5	-106	229.5	-107.83	230	228.5	-105	-115	99	-9	L	207
1/25/19	home	Milwaukee	Charlotte	1610612749	21800727	55.6	-900	-733	-710	-780	-900	-900	-804.6	-710	-900	58.9	-11	-110	-11	-107	-11	-105	-11	-105	-11.5	-105	-11	-114	-11.08	-107.67	-11	-11.5	-105	-114	43.9	228.5	-110	229.5	-104	229.5	-105	230	-105	230	-105	229.5	-114	229.5	-107.17	230	228.5	-104	-114	108	9	W	207
1/25/19	away	Phoenix	Denver	1610612756	21800728	56.8	1284	1087	1150	1075	950	975	1047.4	1150	950	40.2	15	-110	15	-113	15	-109	15	-105	15	-105	14.5	-109	14.92	-108.5	15	14.5	-105	-113	55.8	221.5	-110	222	-107	222	-103	222	-105	222	-105	222.5	-104	222	-105.67	222.5	221.5	-103	-110	95	-37	L	227
1/25/19	home	Denver	Phoenix	1610612743	21800728	43.2	-3000	-1571	-1450	-1625	-2000	-1500	-1629.2	-1450	-2000	59.8	-15	-110	-15	-102	-15	-101	-15	-105	-15	-115	-14.5	-111	-14.92	-107.33	-14.5	-15	-101	-115	44.2	221.5	-110	222	-103	222	-107	222	-105	222	-115	222.5	-116	222	-109.33	222.5	221.5	-103	-116	132	37	W	227
1/25/19	away	Minnesota	Utah	1610612750	21800729	57.6	447	449	475	475	410	455	452.8	475	410	43	9.5	-110	10.5	-108	10.5	-105	10.5	-105	10.5	-105	10.5	-112	10.33	-107.5	10.5	9.5	-105	-112	43.3	222	-110	218	-104	217	-107	217	-105	217	-115	217.5	-115	218.08	-109.33	222	217	-104	-115	102	-4	L	208
1/25/19	home	Utah	Minnesota	1610612762	21800729	42.4	-600	-533	-560	-625	-620	-560	-579.6	-533	-625	57	-9.5	-110	-10.5	-102	-10.5	-105	-10.5	-105	-10.5	-115	-10.5	-108	-10.33	-107.5	-9.5	-10.5	-102	-115	56.7	222	-110	218	-106	217	-103	217	-105	217	-105	217.5	-105	218.08	-105.67	222	217	-103	-110	106	4	W	208
1/26/19	away	San Antonio	New Orleans	1610612759	21800730	60.2	-125	-185	-190	-190	-210	-180	-191	-180	-210	57.2	-1.5	-110	-4.5	-106	-4.5	-102	-4.5	-105	-4.5	-115	-4.5	-113	-4	-108.5	-1.5	-4.5	-102	-115	50.4	225.5	-110	227.5	-105	227.5	-105	228	-105	228	-105	227.5	-107	227.33	-106.17	228	225.5	-105	-110	126	12	W	240
1/26/19	home	New Orleans	San Antonio	1610612740	21800730	39.8	105	166	175	165	175	160	168.2	175	160	42.8	1.5	-110	4.5	-104	4.5	-108	4.5	-105	4.5	-105	4.5	-107	4	-106.5	4.5	1.5	-104	-110	49.6	225.5	-110	227.5	-105	227.5	-105	228	-105	228	-115	227.5	-113	227.33	-108.83	228	225.5	-105	-115	114	-12	L	240
1/26/19	away	Indiana	Memphis	1610612754	21800731	51.1	-160	-205	-200	-210	-220	-212	-209.4	-200	-220	53.4	-2.5	-115	-5	-109	-5	-107	-5	-105	-5.5	-115	-5	-115	-4.67	-111	-2.5	-5.5	-105	-115	52.6	204.5	-110	202	-105	202.5	-105	202.5	-105	203	-115	202.5	-112	202.83	-108.67	204.5	202	-105	-115	103	-3	L	209
1/26/19	home	Memphis	Indiana	1610612763	21800731	48.9	140	184	185	180	180	182	182.2	185	180	46.6	2.5	-105	5	-101	5	-103	5	-105	5.5	-105	5	-105	4.67	-104	5.5	2.5	-101	-105	47.4	204.5	-110	202	-105	202.5	-105	202.5	-105	203	-105	202.5	-108	202.83	-106.33	204.5	202	-105	-110	106	3	W	209
1/26/19	away	Golden State	Boston	1610612744	21800732	52	-130	-165	-157	-165	-175	-165	-165.4	-157	-175	55.8	-2	-115	-3.5	-103	-3.5	-102	-3.5	-105	-4.5	-105	-3.5	-105	-3.42	-105.83	-2	-4.5	-102	-115	57.9	230	-110	232.5	-105	233	-102	232	-105	234	-105	232.5	-105	232.33	-105.33	234	230	-102	-110	115	4	W	226
1/26/19	home	Boston	Golden State	1610612738	21800732	48	110	149	147	145	155	145	148.2	155	145	44.2	2	-105	3.5	-107	3.5	-108	3.5	-105	4.5	-115	3.5	-115	3.42	-109.17	4.5	2	-105	-115	42.1	230	-110	232.5	-105	233	-108	232	-105	234	-115	232.5	-115	232.33	-109.67	234	230	-105	-115	111	-4	L	226
1/26/19	away	Philadelphia	Denver	1610612755	21800733	66.8	317	445	480	520	375	460	456	520	375	49.6	7	-110	10.5	-115	10.5	-109	10.5	-105	10.5	-105	10	-105	9.83	-108.17	10.5	7	-105	-115	57.6	225	-116	227.5	-105	227.5	-102	227	-105	228	-105	227	-110	227	-107.17	228	225	-102	-116	110	-16	L	236
1/26/19	home	Denver	Philadelphia	1610612743	21800733	33.2	-400	-529	-570	-670	-550	-565	-576.8	-529	-670	50.4	-7	-110	-10.5	-104	-10.5	-101	-10.5	-105	-10.5	-115	-10	-115	-9.83	-108.33	-7	-10.5	-101	-115	42.4	225	-104	227.5	-105	227.5	-108	227	-105	228	-115	227	-110	227	-107.83	228	225	-104	-115	126	16	W	236
1/26/19	away	Atlanta	Portland	1610612737	21800734	45		330	340	355	325	330	336	355	325	46.3	10.5	-110	8.5	-107	8.5	-103	8.5	-105	9	-110	8.5	-110	8.92	-107.5	10.5	8.5	-103	-110	53.3	228.5	-110	224	-105	224	-104	224	-105	224	-115	224.5	-100	224.83	-106.5	228.5	224	-100	-115	111	-9	L	231
1/26/19	home	Portland	Atlanta	1610612757	21800734	55		-381	-380	-445	-450	-400	-411.2	-380	-450	53.7	-10.5	-110	-8.5	-103	-8.5	-107	-8.5	-105	-9	-110	-8.5	-110	-8.92	-107.5	-8.5	-10.5	-103	-110	46.7	228.5	-110	224	-105	224	-106	224	-105	224	-105	224.5	-120	224.83	-108.5	228.5	224	-105	-120	120	9	W	231
1/27/19	away	Cleveland	Chicago	1610612739	21800735	38.3	172	169	175	175	175	180	174.8	180	169	43.8	5.5	-110	4.5	-101	4.5	-107	5	-105	5	-105	4.5	-102	4.83	-105	5.5	4.5	-101	-110	45.9	211	-110	212	-104	212	-105	212	-105	212	-105	212	-110	211.83	-106.5	212	211	-104	-110	104	3	W	205
1/27/19	home	Chicago	Cleveland	1610612741	21800735	61.7	-205	-188	-190	-205	-210	-210	-200.6	-188	-210	56.2	-5.5	-110	-4.5	-109	-4.5	-103	-5	-105	-5	-115	-4.5	-118	-4.83	-110	-4.5	-5.5	-103	-118	54.1	211	-110	212	-106	212	-105	212	-105	212	-115	212	-110	211.83	-108.5	212	211	-105	-115	101	-3	L	205
1/27/19	away	Sacramento	L.A. Clippers	1610612758	21800736	45.9	172	142	140	145	155	140	144.4	155	140	43.9	4.5	-110	3.5	-109	3.5	-109	3.5	-105	4	-110	3.5	-113	3.75	-109.33	4.5	3.5	-105	-113	49.5	228	-110	230.5	-101	230.5	-105	230	-105	229	-115	230	-113	229.67	-108.17	230.5	228	-101	-115	108	-14	L	230
1/27/19	home	L.A. Clippers	Sacramento	1610612746	21800736	54.1	-205	-157	-150	-165	-175	-160	-161.4	-150	-175	56.1	-4.5	-110	-3.5	-101	-3.5	-101	-3.5	-105	-4	-110	-3.5	-107	-3.75	-105.67	-3.5	-4.5	-101	-110	50.5	228	-110	230.5	-109	230.5	-105	230	-105	229	-105	230	-107	229.67	-106.83	230.5	228	-105	-110	122	14	W	230
1/27/19	away	Orlando	Houston	1610612753	21800737	35	317	322	348	375	330	355	346	375	322	44.7	8.5	-110	8.5	-104	8.5	-107	8.5	-105	9	-110	9	-110	8.67	-107.67	9	8.5	-104	-110	64.1	221	-110	221.5	-105	221.5	-102	221	-105	222	-110	221.5	-110	221.42	-107	222	221	-102	-110	98	-5	L	201
1/27/19	home	Houston	Orlando	1610612745	21800737	65	-400	-370	-390	-475	-460	-425	-424	-370	-475	55.3	-8.5	-110	-8.5	-106	-8.5	-103	-8.5	-105	-9	-110	-9	-110	-8.67	-107.33	-8.5	-9	-103	-110	35.9	221	-110	221.5	-105	221.5	-108	221	-105	222	-110	221.5	-110	221.42	-108	222	221	-105	-110	103	5	W	201
1/27/19	away	Milwaukee	Oklahoma City	1610612749	21800738	44.9	-110	-102	-113	-110	-120	100	-69	100	-120	48.2	0	-110	1	-105	-1	-109	-1	-105	-1	-105	1	-110	-0.17	-107.33	1	-1	-105	-110	58.3	233	-110	235	-107	235.5	-108	235.5	-105	235	-115	235.5	-110	234.92	-109.17	235.5	233	-105	-115	112	-6	L	230
1/27/19	home	Oklahoma City	Milwaukee	1610612760	21800738	55.1	-110	-108	103	-110	100	-120	-27	103	-120	51.8	0	-110	-1	-105	1	-101	1	-105	1	-115	-1	-110	0.17	-107.67	1	-1	-101	-115	41.7	233	-110	235	-103	235.5	-102	235.5	-105	235	-105	235.5	-110	234.92	-105.83	235.5	233	-102	-110	118	6	W	230
1/27/19	away	Toronto	Dallas	1610612761	21800739	58.6	-170	-185	-185	-205	-210	-195	-196	-185	-210	57.6	-4.5	-110	-4.5	-106	-4.5	-108	-4.5	-105	-5	-115	-4.5	-115	-4.58	-109.83	-4.5	-5	-105	-115	57.2	220	-110	220	-103	220	-103	220	-105	221	-105	219.5	-115	220.08	-106.83	221	219.5	-103	-115	123	3	W	243
1/27/19	home	Dallas	Toronto	1610612742	21800739	41.4	148	166	170	175	175	170	171.2	175	166	42.4	4.5	-110	4.5	-104	4.5	-102	4.5	-105	5	-105	4.5	-105	4.58	-105.17	5	4.5	-102	-110	42.8	220	-110	220	-107	220	-107	220	-105	221	-115	219.5	-105	220.08	-108.17	221	219.5	-105	-115	120	-3	L	243
1/27/19	away	Utah	Minnesota	1610612762	21800740	35.3	-180	-202	-210	-230	-210	-195	-209.4	-195	-230	47.4	-3.5	-121	-5.5	-101	-5.5	-109	-5.5	-105	-5	-115	-5	-111	-5	-110.33	-3.5	-5.5	-101	-121	55.3	217	-110	217	-106	217	-102	216	-105	217	-110	217	-105	216.83	-106.33	217	216	-102	-110	125	14	W	236
1/27/19	home	Minnesota	Utah	1610612750	21800740	64.7	155	181	190	195	175	170	182.2	195	170	52.6	3.5	-100	5.5	-109	5.5	-101	5.5	-105	5	-105	5	-109	5	-104.83	5.5	3.5	-100	-109	44.7	217	-110	217	-104	217	-108	216	-105	217	-110	217	-115	216.83	-108.67	217	216	-104	-115	111	-14	L	236
1/27/19	away	Miami	New York	1610612748	21800741	59.2	-225	-205	-190	-215	-220	-215	-209	-190	-220	58.1	-5.5	-110	-5	-111	-5	-109	-5.5	-105	-5.5	-105	-5	-117	-5.25	-109.5	-5	-5.5	-105	-117	51.2	212	-110	210	-103	209.5	-107	209.5	-105	209	-115	209	-115	209.83	-109.17	212	209	-103	-115	106	9	W	203
1/27/19	home	New York	Miami	1610612752	21800741	40.8	188	184	175	185	180	185	181.8	185	175	41.9	5.5	-110	5	-101	5	-101	5.5	-105	5.5	-115	5	-103	5.25	-105.83	5.5	5	-101	-115	48.8	212	-110	210	-107	209.5	-103	209.5	-105	209	-105	209	-105	209.83	-105.83	212	209	-103	-110	97	-9	L	203
1/27/19	away	Washington	San Antonio	1610612764	21800742	38.1	160	159	163	165	170	163	164	170	159	38.3	4.5	-110	4	-101	4	-101	4.5	-105	4.5	-110	4.5	-110	4.33	-106.17	4.5	4	-101	-110	64.5	220.5	-110	220.5	-101	221.5	-105	221.5	-105	222	-105	220	-110	221	-106	222	220	-101	-110	119	-13	L	251
1/27/19	home	San Antonio	Washington	1610612759	21800742	61.9	-185	-176	-173	-190	-200	-183	-184.4	-173	-200	61.7	-4.5	-110	-4	-111	-4	-109	-4.5	-105	-4.5	-110	-4.5	-110	-4.33	-109.17	-4	-4.5	-105	-111	35.5	220.5	-110	220.5	-111	221.5	-105	221.5	-105	222	-115	220	-110	221	-109.33	222	220	-105	-115	132	13	W	251
1/27/19	away	Phoenix	L.A. Lakers	1610612756	21800743	49.2	199	282	285	280	275	270	278.4	285	270	44.2	5	-110	7.5	-102	7.5	-101	8	-105	8	-105	8	-115	7.33	-106.33	8	5	-101	-115	51.4	226	-108	227.5	-105	227.5	-105	227.5	-105	227	-115	227.5	-110	227.17	-108	227.5	226	-105	-115	102	-14	L	218
1/27/19	home	L.A. Lakers	Phoenix	1610612747	21800743	50.8	-240	-322	-315	-350	-350	-325	-332.4	-315	-350	55.8	-5	-110	-7.5	-112	-7.5	-109	-8	-105	-8	-115	-8	-105	-7.33	-109.33	-5	-8	-105	-115	48.6	226	-112	227.5	-105	227.5	-105	227.5	-105	227	-105	227.5	-110	227.17	-107	227.5	226	-105	-112	116	14	W	218
1/28/19	away	New York	Charlotte	1610612752	21800744	51.1	639	635	635	765	550	675	652	765	550	44.6	10.5	-110	11.5	-105	12	-109	12	-105	12	-105	11.5	-110	11.58	-107.33	12	10.5	-105	-110	59.7	217.5	-110	220.5	-107	221	-105	221.5	-105	222	-110	221	-105	220.58	-107	222	217.5	-105	-110	92	-9	L	193
1/28/19	home	Charlotte	New York	1610612766	21800744	48.9	-950	-795	-800	-1065	-900	-900	-892	-795	-1065	55.4	-10.5	-110	-11.5	-105	-12	-101	-12	-105	-12	-115	-11.5	-110	-11.58	-107.67	-10.5	-12	-101	-115	40.3	217.5	-110	220.5	-103	221	-105	221.5	-105	222	-110	221	-115	220.58	-108	222	217.5	-103	-115	101	9	W	193
1/28/19	away	Golden State	Indiana	1610612744	21800745	59.7	-350	-319	-310	-355	-380	-350	-342.8	-310	-380	62.7	-9	-110	-7	-105	-7	-107	-7	-105	-8	-110	-7	-113	-7.5	-108.33	-7	-9	-105	-113	49.7	227	-110	229	-105	229	-105	227.5	-105	229	-110	229	-113	228.42	-108	229	227	-105	-113	132	32	W	232
1/28/19	home	Indiana	Golden State	1610612754	21800745	40.3	281	280	280	285	290	290	285	290	280	37.3	9	-110	7	-105	7	-103	7	-105	8	-110	7	-107	7.5	-106.67	9	7	-103	-110	50.3	227	-110	229	-105	229	-105	227.5	-105	229	-110	229	-107	228.42	-107	229	227	-105	-110	100	-32	L	232
1/28/19	away	Brooklyn	Boston	1610612751	21800746	51.6	447	360	370	375	315	365	357	375	315	56	10	-110	9	-105	9	-101	9	-105	9	-110	9	-106	9.17	-106.17	10	9	-101	-110	54.6	219.5	-110	219.5	-105	219	-105	219	-105	220	-105	219	-107	219.33	-106.17	220	219	-105	-110	104	-8	L	216
1/28/19	home	Boston	Brooklyn	1610612738	21800746	48.4	-600	-418	-415	-475	-430	-435	-434.6	-415	-475	44	-10	-110	-9	-105	-9	-109	-9	-105	-9	-110	-9	-114	-9.17	-108.83	-9	-10	-105	-114	45.4	219.5	-110	219.5	-105	219	-105	219	-105	220	-115	219	-113	219.33	-108.83	220	219	-105	-115	112	8	W	216
1/28/19	away	Denver	Memphis	1610612743	21800747	64.6		-230	-220	-250	-260	-255	-243	-220	-260	62.5	-5	-110	-5.5	-108	-5.5	-108	-5.5	-105	-6	-115	-5.5	-108	-5.5	-109	-5	-6	-105	-115	52.9	208	-110	205	-105	204.5	-107	205	-105	206	-110	205	-110	205.58	-107.83	208	204.5	-105	-110	95	3	W	187
1/28/19	home	Memphis	Denver	1610612763	21800747	35.4		205	200	210	215	215	209	215	200	37.5	5	-110	5.5	-102	5.5	-102	5.5	-105	6	-105	5.5	-112	5.5	-106	6	5	-102	-112	47.1	208	-110	205	-105	204.5	-103	205	-105	206	-110	205	-110	205.58	-107.17	208	204.5	-103	-110	92	-3	L	187
1/28/19	away	Atlanta	L.A. Clippers	1610612737	21800748	36.1	226	240	220	230	250	240	236	250	220	45.1	6.5	-110	6	-104	6	-101	6.5	-105	7	-110	6.5	-110	6.42	-106.67	7	6	-101	-110	48.9	231	-110	233.5	-105	234	-105	234.5	-105	233	-115	233.5	-112	233.25	-108.67	234.5	231	-105	-115	123	5	W	241
1/28/19	home	L.A. Clippers	Atlanta	1610612746	21800748	63.9	-275	-271	-240	-280	-300	-285	-275.2	-240	-300	54.9	-6.5	-110	-6	-106	-6	-109	-6.5	-105	-7	-110	-6.5	-110	-6.42	-108.33	-6	-7	-105	-110	51.1	231	-110	233.5	-105	234	-105	234.5	-105	233	-105	233.5	-108	233.25	-106.33	234.5	231	-105	-110	118	-5	L	241
1/29/19	away	Washington	Cleveland	1610612764	21800749	53.6	-255	-325	-325	-380	-360	-350	-348	-325	-380	58.2	-6.5	-110	-7.5	-106	-8	-102	-8	-105	-8	-115	-8	-105	-7.67	-107.17	-6.5	-8	-102	-115	49.7	219	-110	218	-105	218	-105	218	-105	218	-115	218	-110	218.17	-108.33	219	218	-105	-115	113	-3	L	229
1/29/19	home	Cleveland	Washington	1610612739	21800749	46.4	211	285	295	300	280	290	290	300	280	41.8	6.5	-110	7.5	-104	8	-108	8	-105	8	-105	8	-115	7.67	-107.83	8	6.5	-104	-115	50.3	219	-110	218	-105	218	-105	218	-105	218	-105	218	-110	218.17	-106.67	219	218	-105	-110	116	3	W	229
1/29/19	away	Milwaukee	Detroit	1610612749	21800750	62.1	-255	-280	-280	-320	-330	-290	-300	-280	-330	60	-7	-110	-7	-107	-7	-108	-7	-105	-8	-105	-7	-115	-7.17	-108.33	-7	-8	-105	-115	41.4	217.5	-110	216.5	-105	216.5	-102	216	-105	216	-110	216	-110	216.42	-107	217.5	216	-102	-110	115	10	W	220
1/29/19	home	Detroit	Milwaukee	1610612765	21800750	37.9	211	248	255	260	265	245	254.6	265	245	40	7	-110	7	-103	7	-102	7	-105	8	-115	7	-105	7.17	-106.67	8	7	-102	-115	58.6	217.5	-110	216.5	-105	216.5	-108	216	-105	216	-110	216	-110	216.42	-108	217.5	216	-105	-110	105	-10	L	220
1/29/19	away	Oklahoma City	Orlando	1610612760	21800751	66.1	-240	-152	-155	-160	-170	-158	-159	-152	-170	55.9	-6	-110	-3	-104	-3.5	-101	-3.5	-105	-4	-110	-3.5	-105	-3.92	-105.83	-3	-6	-101	-110	51.9	221.5	-110	222	-100	222	-108	222.5	-105	222	-110	222.5	-110	222.08	-107.17	222.5	221.5	-100	-110	126	9	W	243
1/29/19	home	Orlando	Oklahoma City	1610612753	21800751	33.9	199	137	145	140	150	138	142	150	137	44.1	6	-110	3	-106	3.5	-109	3.5	-105	4	-110	3.5	-115	3.92	-109.17	6	3	-105	-115	48.1	221.5	-110	222	-110	222	-102	222.5	-105	222	-110	222.5	-110	222.08	-107.83	222.5	221.5	-102	-110	117	-9	L	243
1/29/19	away	Chicago	Brooklyn	1610612741	21800752	37	245	234	235	235	250	230	236.8	250	230	42.2	8	-110	6.5	-104	6.5	-109	7	-105	7	-115	6.5	-107	6.92	-108.33	8	6.5	-104	-115	53.5	217	-110	220.5	-105	220.5	-105	221	-105	220	-115	220.5	-105	219.92	-107.5	221	217	-105	-115	117	-5	L	239
